country_1,country_2,country_3,country_4,collaboration_emissions,technology_name,technology_cost
ID,,,,198.29819329621893,RE_PV_Rooftop_Lim_[ID],1.063156271414398e-07
ID,,,,198.29819329621893,RE_PV_Openfield_Lim_[ID],3.0408197528477534
ID,,,,198.29819329621893,RE_WIND_Offshore_Lim_[ID],15.742321530382837
ID,,,,198.29819329621893,RE_WIND_Onshore_Lim_[ID],3.240279167526049e-05
ID,,,,198.29819329621893,PP_CO2_[ID],8.185748352534134
ID,,,,198.29819329621893,BESS_[ID],0.0454359442652021
ID,,,,198.29819329621893,EL_to_HTH_[ID],1.2383619821461227
ID,,,,198.29819329621893,EL_to_NH3_[ID],0.0025120837285647
ID,,,,198.29819329621893,NH3_Storage_[ID],0.030975520852181
ID,,,,198.29819329621893,NH3_to_EL_[ID],0.049247555248643
ID,,,,198.29819329621893,NH3_to_HTH_[ID],1.7134526998417898e-06
ID,,,,198.29819329621893,FF_to_HTH_[ID],11.878710177797466
ID,,,,198.29819329621893,EL_Demand_[ID],0.0
ID,,,,198.29819329621893,HTH_Demand_[ID],0.0
ID,,,,198.27499161401744,RE_PV_Rooftop_Lim_[ID],1.165431661746986e-07
ID,,,,198.27499161401744,RE_PV_Openfield_Lim_[ID],3.03862446755393
ID,,,,198.27499161401744,RE_WIND_Offshore_Lim_[ID],15.74608155661016
ID,,,,198.27499161401744,RE_WIND_Onshore_Lim_[ID],7.276620684180193e-05
ID,,,,198.27499161401744,PP_CO2_[ID],8.18548858356701
ID,,,,198.27499161401744,BESS_[ID],0.0477018968193498
ID,,,,198.27499161401744,EL_to_HTH_[ID],1.238378020787983
ID,,,,198.27499161401744,EL_to_NH3_[ID],0.0024878467777039
ID,,,,198.27499161401744,NH3_Storage_[ID],0.0301883938125022
ID,,,,198.27499161401744,NH3_to_EL_[ID],0.047994131433498
ID,,,,198.27499161401744,NH3_to_HTH_[ID],2.555718410790463e-06
ID,,,,198.27499161401744,FF_to_HTH_[ID],11.877364015185544
ID,,,,198.27499161401744,EL_Demand_[ID],0.0
ID,,,,198.27499161401744,HTH_Demand_[ID],0.0
ID,,,,198.2782137537916,RE_PV_Rooftop_Lim_[ID],1.0445035072309741e-07
ID,,,,198.2782137537916,RE_PV_Openfield_Lim_[ID],3.038434815954228
ID,,,,198.2782137537916,RE_WIND_Offshore_Lim_[ID],15.746045694044934
ID,,,,198.2782137537916,RE_WIND_Onshore_Lim_[ID],5.648384552796519e-05
ID,,,,198.2782137537916,PP_CO2_[ID],8.185385535173443
ID,,,,198.2782137537916,BESS_[ID],0.0475826744510362
ID,,,,198.2782137537916,EL_to_HTH_[ID],1.238370230842258
ID,,,,198.2782137537916,EL_to_NH3_[ID],0.0024815708834607
ID,,,,198.2782137537916,NH3_Storage_[ID],0.0302881153370355
ID,,,,198.2782137537916,NH3_to_EL_[ID],0.048152601311198
ID,,,,198.2782137537916,NH3_to_HTH_[ID],2.245362250442352e-06
ID,,,,198.2782137537916,FF_to_HTH_[ID],11.877503402705418
ID,,,,198.2782137537916,EL_Demand_[ID],0.0
ID,,,,198.2782137537916,HTH_Demand_[ID],0.0
ID,,,,198.27833392859336,RE_PV_Rooftop_Lim_[ID],1.162229477066074e-07
ID,,,,198.27833392859336,RE_PV_Openfield_Lim_[ID],3.038444341237508
ID,,,,198.27833392859336,RE_WIND_Offshore_Lim_[ID],15.746053323238772
ID,,,,198.27833392859336,RE_WIND_Onshore_Lim_[ID],6.015796754280023e-05
ID,,,,198.27833392859336,PP_CO2_[ID],8.185038099153736
ID,,,,198.27833392859336,BESS_[ID],0.0474697558260538
ID,,,,198.27833392859336,EL_to_HTH_[ID],1.2383733251096796
ID,,,,198.27833392859336,EL_to_NH3_[ID],0.0024968069229576
ID,,,,198.27833392859336,NH3_Storage_[ID],0.0304552975155637
ID,,,,198.27833392859336,NH3_to_EL_[ID],0.0484113450439492
ID,,,,198.27833392859336,NH3_to_HTH_[ID],2.29022548674718e-06
ID,,,,198.27833392859336,FF_to_HTH_[ID],11.877499854541892
ID,,,,198.27833392859336,EL_Demand_[ID],0.0
ID,,,,198.27833392859336,HTH_Demand_[ID],0.0
ID,,,,198.3009167959421,RE_PV_Rooftop_Lim_[ID],9.530856493868812e-08
ID,,,,198.3009167959421,RE_PV_Openfield_Lim_[ID],3.0401737331031624
ID,,,,198.3009167959421,RE_WIND_Offshore_Lim_[ID],15.742801331934078
ID,,,,198.3009167959421,RE_WIND_Onshore_Lim_[ID],5.0020499174320096e-05
ID,,,,198.3009167959421,PP_CO2_[ID],8.185814928176276
ID,,,,198.3009167959421,BESS_[ID],0.0457411652489737
ID,,,,198.3009167959421,EL_to_HTH_[ID],1.2383624512572848
ID,,,,198.3009167959421,EL_to_NH3_[ID],0.0025100337344645
ID,,,,198.3009167959421,NH3_Storage_[ID],0.0308971216730899
ID,,,,198.3009167959421,NH3_to_EL_[ID],0.0491208595545052
ID,,,,198.3009167959421,NH3_to_HTH_[ID],1.789553747943266e-06
ID,,,,198.3009167959421,FF_to_HTH_[ID],11.878714825586986
ID,,,,198.3009167959421,EL_Demand_[ID],0.0
ID,,,,198.3009167959421,HTH_Demand_[ID],0.0
ID,,,,198.3106107035444,RE_PV_Rooftop_Lim_[ID],8.93597461487803e-08
ID,,,,198.3106107035444,RE_PV_Openfield_Lim_[ID],3.0390302639245164
ID,,,,198.3106107035444,RE_WIND_Offshore_Lim_[ID],15.74340179390411
ID,,,,198.3106107035444,RE_WIND_Onshore_Lim_[ID],2.163434659026856e-05
ID,,,,198.3106107035444,PP_CO2_[ID],8.186116804236372
ID,,,,198.3106107035444,BESS_[ID],0.0460695614252584
